SAMPLE_ID	REF_COHORT	REF_COHORT_SIZE	ENSEMBL_GENE_ID	TPM_LOG2_GENE	MEAN	STD	Z_SCORE	Q1	Q2	Q3	IQR	PERCENTILE
TCGA-86-8358	tcga_luad	530	ENSG00000105464	2.5175	5.130344072	8.687127649	-0.30077	0.8488	1.6886	4.53395	3.68515	61.4
TCGA-86-8358	tcga_luad	530	ENSG00000178719	7.52879	283.823292826	143.098062904	-1.93081	201.2835	258.5222	339.9119	138.6284	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000113580	4.58685	34.272309508	19.844403106	-1.49591	21.04565	29.3081	42.3189	21.27325	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000160007	6.33755	28.152186916	14.847831972	-1.46921	17.26825	25.2757	37.1263	19.85805	2.4
TCGA-86-8358	tcga_luad	530	ENSG00000152822	-0.02812	0.097180007	0.31398788	-0.39906	0.02305	0.0486	0.0922	0.06915	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000164082	2.93066	0.266944749	0.534803624	4.98074	0.09275	0.1681	0.28375	0.191	99.6
TCGA-86-8358	tcga_luad	530	ENSG00000198822	-3.53282	0.072650424	0.228515602	-15.77779	0.01135	0.0358	0.09315	0.0818	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000124493	2.23113	0.333492891	3.115253943	0.60914	0.0179	0.047	0.1263	0.1084	98.5
TCGA-86-8358	tcga_luad	530	ENSG00000168959	-9.96578	0.039712647	0.450924022	-22.18887	0.007	0.0232	0.0615	0.0545	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000113262	-2.8427	0.171236539	0.36758858	-8.19921	0.03285	0.0679	0.16325	0.1304	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000196277	-3.4112	0.126116769	0.540939189	-6.53921	0.00945	0.029	0.0863	0.07685	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000179603	4.50034	0.359594231	1.318822344	3.13973	0.0978	0.1909	0.33785	0.24005	99.6
TCGA-86-8358	tcga_luad	530	ENSG00000163739	4.07278	65.199779818	110.440785855	-0.55348	13.3117	31.5921	69.17545	55.86375	5.6
TCGA-86-8358	tcga_luad	530	ENSG00000081041	3.87423	88.139864833	117.111922294	-0.71953	23.6819	51.1156	105.40495	81.72305	1.5
TCGA-86-8358	tcga_luad	530	ENSG00000163734	1.43178	9.927221814	13.474603712	-0.63048	2.6561	5.2767	11.33395	8.67785	10.2
TCGA-86-8358	tcga_luad	530	ENSG00000134443	10.66442	11.539122827	78.322759442	-0.01117	0.55935	1.7126	4.82705	4.2677	86.3
TCGA-86-8358	tcga_luad	530	ENSG00000167004	8.51802	515.421954833	299.361396089	-1.69328	321.42945	431.8656	620.73585	299.3064	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000126010	-0.65949	0.276772515	1.163066476	-0.80499	0.05245	0.1196	0.20555	0.1531	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000132463	5.36964	46.709787836	18.152003955	-2.27744	34.9678	43.1568	54.6565	19.6887	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000063515	-9.96578	-0.001664001	0.438708159	-22.7124	0.0	0.0	0.01775	0.01775	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000105723	5.1461	21.897344439	8.513082141	-1.96771	16.6352	20.3906	25.76475	9.12955	1.1
TCGA-86-8358	tcga_luad	530	ENSG00000082701	4.83142	12.762581386	7.214095451	-1.0994	8.39985	11.1639	14.6761	6.27625	3.8
TCGA-86-8358	tcga_luad	530	ENSG00000148180	5.85338	137.766063624	95.443417747	-1.3821	76.1939	118.9587	169.7581	93.5642	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000103342	6.56474	73.755210812	30.616027683	-2.19462	53.0517	69.8691	88.4373	35.3856	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000104687	8.45797	122.476219904	119.232640577	-0.95627	54.3885	78.0466	133.1906	78.8021	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000100983	5.19669	31.783308463	13.564052904	-1.96008	22.89935	29.5427	38.50505	15.6057	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000243955	7.17971	65.549069706	215.975375497	-0.27026	2.3995	11.9652	56.5685	54.169	40.1
TCGA-86-8358	tcga_luad	530	ENSG00000244067	3.50682	18.159134685	76.39474825	-0.1918	0.3067	1.4449	7.20755	6.90085	64.2
TCGA-86-8358	tcga_luad	530	ENSG00000174156	-2.83444	1.190203876	3.947980322	-1.01942	0.05005	0.2664	0.8322	0.78215	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000170899	5.47713	42.449118324	36.090960172	-1.02441	18.8874	33.056	53.6069	34.7195	1.3
TCGA-86-8358	tcga_luad	530	ENSG00000134184	-9.96578	6.653418674	14.016524283	-1.18569	0.0	0.874	11.0283	11.0283	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000213366	1.47529	2.121049327	1.878723295	-0.34372	0.85445	1.69	2.82575	1.9713	45.2
TCGA-86-8358	tcga_luad	530	ENSG00000134202	5.13293	14.449752231	19.236603663	-0.48433	5.48355	9.5442	16.5611	11.07755	22.6
TCGA-86-8358	tcga_luad	530	ENSG00000168765	2.95606	8.276385982	4.460717909	-1.19271	5.4769	7.4229	10.2541	4.7772	5.3
TCGA-86-8358	tcga_luad	530	ENSG00000134201	-0.04931	1.636940664	1.866205251	-0.90357	0.699	1.1983	2.1124	1.4134	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000084207	10.04051	1286.5836569	776.340363667	-1.64431	794.4348	1115.3564	1608.8626	814.4278	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000100577	2.89904	7.628778419	4.930763121	-0.95923	4.4149	6.3642	9.092	4.6771	7.3
TCGA-86-8358	tcga_luad	530	ENSG00000116062	6.21648	20.178738192	12.146167523	-1.14952	12.29965	17.2856	24.689	12.38935	2.4
TCGA-86-8358	tcga_luad	530	ENSG00000165417	5.7564	24.803509042	11.643910374	-1.6358	17.1021	22.2189	29.62605	12.52395	0.4
TCGA-86-8358	tcga_luad	530	ENSG00000140307	5.82144	38.583332848	23.331504335	-1.40419	27.4901	33.9346	44.4271	16.937	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000137947	5.04405	37.112746796	15.355627014	-2.0884	27.4119	34.3891	42.3452	14.9333	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000153767	4.81497	15.662601828	6.69820702	-1.61948	11.13925	14.0763	18.33155	7.1923	0.8
TCGA-86-8358	tcga_luad	530	ENSG00000197265	5.70772	40.115207373	17.128104198	-2.00883	27.8967	36.3824	48.73845	20.84175	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000125651	7.13914	82.562693301	29.380819528	-2.5671	64.1677	81.5396	98.6602	34.4925	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000188342	4.79198	21.72561276	8.400868977	-2.0157	16.1741	20.2922	24.81255	8.63845	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000110768	4.72954	18.115217028	7.08813046	-1.88846	13.3602	16.6885	21.5594	8.1992	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000145736	1.00827	1.13270522	0.883668143	-0.14082	0.45825	0.9661	1.5163	1.05805	52.0
TCGA-86-8358	tcga_luad	530	ENSG00000111358	4.90377	25.999835906	10.436837278	-2.02131	18.8152	24.3358	30.93995	12.12475	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000213780	-0.73192	0.196774718	0.184687336	-5.02847	0.0804	0.1478	0.27155	0.19115	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000263001	2.51687	7.607121794	4.319049105	-1.17856	4.5937	6.8883	9.76255	5.16885	6.4
TCGA-86-8358	tcga_luad	530	ENSG00000122034	6.0988	104.900068735	66.059636579	-1.49564	72.728	92.4903	121.25425	48.52625	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000185024	4.39193	9.54006993	4.496385632	-1.14495	6.44985	8.7403	11.86395	5.4141	7.5
TCGA-86-8358	tcga_luad	530	ENSG00000077235	5.82703	32.848159009	13.743488282	-1.9661	24.23185	31.3213	38.3526	14.12075	0.8
TCGA-86-8358	tcga_luad	530	ENSG00000115207	4.99166	32.985202001	13.257008377	-2.1116	24.79245	31.0522	40.00705	15.2146	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000152402	2.4813	2.86299642	4.840185026	-0.07886	0.89235	1.7305	3.1421	2.24975	67.0
TCGA-86-8358	tcga_luad	530	ENSG00000048545	-2.07461	0.014820889	0.09605363	-21.75275	0.0	0.0	0.0279	0.0279	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000112599	4.57526	2.121716117	2.548341292	0.9628	0.8957	1.4955	2.46395	1.56825	92.5
TCGA-86-8358	tcga_luad	530	ENSG00000197273	-9.96578	1.629332233	10.604334893	-1.09343	0.0	0.1642	0.5233	0.5233	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000044012	-2.23923	3.174662287	33.289986215	-0.16263	0.0	0.0	0.1634	0.1634	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000164116	3.78948	11.622623501	9.387430475	-0.83443	5.3678	9.2739	15.17265	9.80485	14.7
TCGA-86-8358	tcga_luad	530	ENSG00000061918	5.74477	15.92354741	10.041207101	-1.0137	8.90755	13.7415	20.35355	11.446	9.4
TCGA-86-8358	tcga_luad	530	ENSG00000070019	-3.44066	1.374966751	6.81018023	-0.70712	0.14085	0.2847	0.50435	0.3635	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000101890	-9.96578	0.010864436	0.444316024	-22.45394	0.0	0.0	0.02705	0.02705	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000143774	6.36512	139.75400211	74.492559743	-1.79063	97.22465	126.9721	165.9563	68.73165	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000169919	6.75001	106.753303414	56.587875619	-1.76722	73.1425	93.3789	126.08925	52.94675	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000163754	4.57247	19.720872816	8.508552509	-1.78037	14.0752	17.9069	23.25445	9.17925	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000170180	-9.96578	-0.007292437	0.438450627	-22.71291	0.0	0.0	0.0	0.0	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000250361	-3.88257	0.023682164	0.236510125	-16.51622	0.0	0.0	0.0	0.0	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000136732	3.20855	16.986512332	10.851062235	-1.26973	10.04615	14.7889	21.7125	11.66635	2.1
TCGA-86-8358	tcga_luad	530	ENSG00000197465	-0.39157	0.764629813	1.157598405	-0.99879	0.2295	0.4625	0.83715	0.60765	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000104812	5.74955	43.863729097	20.246134488	-1.88254	31.6267	41.0503	52.04145	20.41475	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000111713	-9.96578	-0.013280573	0.432983612	-22.98586	0.0	0.0	0.0	0.0	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000100450	3.8134	16.245296425	18.819223885	-0.6606	4.934	9.8952	19.2298	14.2958	16.9
TCGA-86-8358	tcga_luad	530	ENSG00000132518	-1.51787	0.960054285	1.010334245	-2.45258	0.339	0.6108	1.22685	0.88785	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000145649	5.64855	41.724575997	46.468642936	-0.77635	13.22245	27.0768	51.2966	38.07415	4.9
TCGA-86-8358	tcga_luad	530	ENSG00000100453	4.4957	25.735797931	30.687712647	-0.69214	6.83695	15.1839	31.97435	25.1374	14.3
TCGA-86-8358	tcga_luad	530	ENSG00000113088	1.54898	3.985518605	4.697653118	-0.51867	1.16015	2.5972	5.16915	4.009	32.0
TCGA-86-8358	tcga_luad	530	ENSG00000197540	4.13063	11.123150536	26.980405209	-0.25917	3.40805	6.6531	12.0752	8.66715	32.2
TCGA-86-8358	tcga_luad	530	ENSG00000189060	8.73092	477.766560122	283.325796914	-1.65546	273.4725	417.9679	591.0747	317.6022	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000187837	8.55411	249.904811887	287.626898661	-0.83911	83.63015	148.3165	300.4366	216.80645	0.4
TCGA-86-8358	tcga_luad	530	ENSG00000124575	1.39298	8.061281877	49.745826286	-0.13405	0.1651	0.5505	1.6244	1.4593	71.8
TCGA-86-8358	tcga_luad	530	ENSG00000168298	1.83196	10.615836645	63.818737804	-0.13764	0.554	1.2173	2.55305	1.99905	64.8
TCGA-86-8358	tcga_luad	530	ENSG00000184357	1.81377	6.904660209	60.142903607	-0.08465	0.09985	0.2716	0.6662	0.56635	90.0
TCGA-86-8358	tcga_luad	530	ENSG00000187475	-0.91975	0.280459036	0.532432745	-2.2542	0.0	0.1081	0.3128	0.3128	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000277075	4.04531	12.614563299	33.902307221	-0.25276	0.94975	4.0571	12.6132	11.66345	49.7
TCGA-86-8358	tcga_luad	530	ENSG00000196866	-9.96578	0.088737129	0.672073262	-14.96045	0.0	0.0	0.0	0.0	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000188486	7.30677	92.276145132	59.021044133	-1.43965	51.2285	76.3456	118.44145	67.21295	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000164032	8.7842	175.884654419	103.495273774	-1.61457	104.9336	149.0386	207.5185	102.5849	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000158373	6.42306	80.451545312	65.900649675	-1.12333	32.8821	62.8917	108.7863	75.9042	0.8
TCGA-86-8358	tcga_luad	530	ENSG00000276410	-9.96578	2.244964436	20.444729887	-0.59726	0.0	0.0	0.19835	0.19835	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000163041	4.97189	33.207540476	13.726516897	-2.05701	23.0936	29.8325	40.33695	17.24335	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000132475	9.44965	310.638603485	123.712464586	-2.43459	229.42385	291.0185	365.17045	135.7466	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000124610	-9.96578	0.693251819	8.19657693	-1.30042	0.0	0.0	0.0	0.0	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000148702	3.12677	21.628050611	40.038783935	-0.46208	1.6579	6.561	21.841	20.1831	36.5
TCGA-86-8358	tcga_luad	530	ENSG00000072506	7.35825	176.981962988	77.819200853	-2.17972	128.57605	163.5201	212.0115	83.43545	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000063854	4.8252	23.272401875	10.135527586	-1.82005	16.3642	21.8092	28.10085	11.73665	0.9
TCGA-86-8358	tcga_luad	530	ENSG00000084754	7.37106	149.680431179	51.8392271	-2.74521	117.4018	145.33	175.28515	57.88335	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000138029	6.58373	87.477665025	29.292576624	-2.76158	67.34875	83.7641	103.0642	35.71545	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000138796	3.7065	15.07329717	7.277791459	-1.56185	10.0936	13.5771	18.10895	8.01535	0.6
TCGA-86-8358	tcga_luad	530	ENSG00000084110	0.12393	7.144037535	13.861468745	-0.50645	0.84225	2.2636	6.51895	5.6767	1.7
TCGA-86-8358	tcga_luad	530	ENSG00000170445	4.25121	12.258385521	4.00114066	-2.00122	9.4996	11.5771	14.42675	4.92715	0.4
TCGA-86-8358	tcga_luad	530	ENSG00000105509	-1.80844	1.240765466	3.300245916	-0.92393	0.17035	0.3823	0.9213	0.75095	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000170961	2.19074	6.504584635	14.407906658	-0.29941	2.0066	3.6536	6.82005	4.81345	27.7
TCGA-86-8358	tcga_luad	530	ENSG00000103044	2.37626	31.284628931	61.795845793	-0.4678	4.91335	13.3274	33.1248	28.21145	12.4
TCGA-86-8358	tcga_luad	530	ENSG00000206172	-1.12501	0.573797351	1.123942048	-1.51147	0.0691	0.2294	0.56965	0.50055	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000188536	1.0018	30.543678159	60.010736717	-0.49228	5.00905	12.5231	29.2284	24.21935	4.7
TCGA-86-8358	tcga_luad	530	ENSG00000206177	-9.96578	0.009429785	0.438077466	-22.77042	0.0	0.0	0.01665	0.01665	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000244734	2.19853	103.292556922	195.504799575	-0.51709	13.9792	38.2726	105.086	91.1068	2.6
TCGA-86-8358	tcga_luad	530	ENSG00000223609	-3.16488	0.23275954	0.544593115	-6.23886	0.04205	0.1173	0.2728	0.23075	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000213931	-9.96578	-0.012702795	0.435278805	-22.86598	0.0	0.0	0.0	0.0	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000213934	-9.96578	-0.015666072	0.434676455	-22.89085	0.0	0.0	0.0	0.0	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000196565	-9.96578	0.011155397	0.482174034	-20.69157	0.0	0.0	0.0	0.0	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000086506	1.94834	1.16840045	4.565182116	0.17085	0.0	0.1726	0.5622	0.5622	89.1
TCGA-86-8358	tcga_luad	530	ENSG00000130656	-3.17397	0.013996666	0.14715479	-21.66404	0.0	0.0	0.0	0.0	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000004961	4.50218	32.252873228	12.763038622	-2.1743	23.46145	29.7205	38.4553	14.99385	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000099937	-0.72523	23.100041937	70.139861792	-0.33968	0.75005	3.0851	11.0001	10.25005	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000172534	6.9073	43.953125604	19.167017829	-1.93279	31.44915	42.5987	55.06745	23.6183	1.1
TCGA-86-8358	tcga_luad	530	ENSG00000101336	4.84108	39.159683762	46.142830966	-0.74375	16.3896	31.254	50.3439	33.9543	3.6
TCGA-86-8358	tcga_luad	530	ENSG00000180353	5.85363	44.853160888	29.4561155	-1.32399	24.99575	40.0482	57.81075	32.815	1.5
TCGA-86-8358	tcga_luad	530	ENSG00000161610	0.62826	0.104661507	0.313172467	1.67192	0.0	0.0	0.11865	0.11865	97.7
TCGA-86-8358	tcga_luad	530	ENSG00000121764	-3.31473	0.142959072	0.297598137	-11.61865	0.0391	0.091	0.1659	0.1268	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000137252	-9.96578	0.117708504	1.20479663	-8.36945	0.0	0.047	0.09895	0.09895	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000197386	4.92558	18.865558723	9.085293549	-1.53435	12.4667	17.745	23.2486	10.7819	2.1
TCGA-86-8358	tcga_luad	530	ENSG00000116478	7.02118	112.574221241	48.658245152	-2.16927	79.5091	101.1913	135.5347	56.0256	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000196591	5.35512	21.548487794	12.630446962	-1.28209	14.21725	18.0755	24.8722	10.65495	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000140287	0.11063	2.741509285	3.720937718	-0.70705	0.7	1.6523	3.49125	2.79125	3.4
TCGA-86-8358	tcga_luad	530	ENSG00000143321	8.89752	371.574111339	182.254702561	-1.98994	243.3089	343.8922	464.66465	221.35575	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000115677	7.32987	199.857739868	81.545282543	-2.36099	146.2169	188.2114	245.55955	99.34265	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000119969	4.43394	5.600772958	5.643441497	-0.20676	2.2891	4.042	6.76415	4.47505	55.6
TCGA-86-8358	tcga_luad	530	ENSG00000123338	3.52702	15.77650663	11.331163355	-1.08104	7.50525	13.3493	20.7941	13.28885	7.9
TCGA-86-8358	tcga_luad	530	ENSG00000213614	2.718	7.124887005	3.20053407	-1.37692	4.976	6.5803	8.3939	3.4179	2.1
TCGA-86-8358	tcga_luad	530	ENSG00000049860	7.19219	90.079892816	40.075805135	-2.06827	62.7558	83.3387	107.7251	44.9693	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000000971	3.98883	47.887670678	46.688081817	-0.94026	19.23355	34.6934	61.2589	42.02535	0.9
TCGA-86-8358	tcga_luad	530	ENSG00000010704	0.86259	12.68079565	6.757320153	-1.74895	7.74845	11.5831	16.1046	8.35615	0.4
TCGA-86-8358	tcga_luad	530	ENSG00000244414	-9.96578	0.125569898	0.88069658	-11.45837	0.0	0.0321	0.08725	0.08725	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000080910	-9.96578	0.004970839	0.49454368	-20.16152	0.0	0.0	0.0	0.0	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000113924	4.70661	29.803431277	56.730020166	-0.44239	1.80405	7.2933	31.19635	29.3923	40.5
TCGA-86-8358	tcga_luad	530	ENSG00000019991	1.59917	5.346189595	10.622747773	-0.35274	1.7867	3.4022	5.7003	3.9136	23.0
TCGA-86-8358	tcga_luad	530	ENSG00000109758	2.43411	0.84015896	1.782995334	0.89397	0.0999	0.2953	0.79585	0.69595	92.7
TCGA-86-8358	tcga_luad	530	ENSG00000157168	-0.36866	0.750187076	2.987810922	-0.37447	0.1696	0.3526	0.75945	0.58985	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000152804	3.68647	11.931537226	9.765602629	-0.8443	6.8646	9.7974	14.27565	7.41105	4.3
TCGA-86-8358	tcga_luad	530	ENSG00000177374	2.07365	3.693231919	2.328279369	-0.69561	2.0899	3.3147	4.81805	2.72815	24.5
TCGA-86-8358	tcga_luad	530	ENSG00000100644	8.18161	146.725531086	106.963964683	-1.29524	80.272	118.6744	173.12455	92.85255	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000127946	5.08491	36.287088336	24.735235094	-1.26145	18.02595	29.8617	47.06455	29.0386	1.9
TCGA-86-8358	tcga_luad	530	ENSG00000078140	6.00403	66.770735084	32.691680516	-1.85878	46.6481	59.7387	77.64055	30.99245	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000169567	6.00006	79.247974314	38.886948792	-1.88361	53.4325	69.3568	94.46485	41.03235	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000095951	3.28774	10.03354075	6.360620461	-1.06056	6.17145	9.0388	11.84135	5.6699	4.9
TCGA-86-8358	tcga_luad	530	ENSG00000010818	3.75021	13.412519604	7.493636747	-1.2894	8.39025	11.9072	16.42115	8.0309	3.0
TCGA-86-8358	tcga_luad	530	ENSG00000156515	7.11893	81.591518698	36.966491449	-2.0146	56.08145	76.4624	102.1471	46.06565	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000159399	5.95934	48.932021538	44.704578241	-0.96126	20.92485	36.4906	61.75605	40.8312	3.2
TCGA-86-8358	tcga_luad	530	ENSG00000160883	3.77007	15.97755267	17.052494318	-0.71588	5.3358	10.8156	20.83735	15.50155	17.5
TCGA-86-8358	tcga_luad	530	ENSG00000204859	4.26715	16.463081443	7.322329704	-1.66558	11.5346	14.8768	20.45745	8.92285	0.9
TCGA-86-8358	tcga_luad	530	ENSG00000206503	11.24152	1759.356173101	1125.855100859	-1.5527	947.24725	1479.9664	2227.26775	1280.0205	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000234745	10.78211	2240.157703223	1529.172851454	-1.4579	1097.20495	1874.3062	2941.2231	1844.01815	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000204525	11.32923	1963.89253056	1211.662090538	-1.61148	1090.4231	1695.8796	2554.49905	1464.07595	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000204257	5.81471	187.969601331	132.278328563	-1.37706	88.2262	160.0358	254.3358	166.1096	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000242574	4.46659	50.333440844	36.568172605	-1.25428	23.9979	43.4568	67.487	43.4891	1.3
TCGA-86-8358	tcga_luad	530	ENSG00000130675	2.92884	2.164061477	2.364895814	0.32339	0.4392	1.5085	2.9471	2.5079	74.6
TCGA-86-8358	tcga_luad	530	ENSG00000204252	4.1135	59.483766856	56.970653686	-0.97191	20.4414	42.7755	81.01775	60.57635	1.9
TCGA-86-8358	tcga_luad	530	ENSG00000241106	1.33583	8.224173496	7.047455957	-0.97742	3.6156	6.2986	10.7678	7.1522	6.0
TCGA-86-8358	tcga_luad	530	ENSG00000231389	6.72451	316.00563994	258.255227399	-1.19758	126.0142	256.5478	428.82295	302.80875	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000223865	6.05826	220.6034342	166.030258884	-1.29221	99.63325	187.8769	300.5572	200.92395	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000196735	6.03919	136.818425595	126.604438	-1.03298	48.295	103.4417	180.8122	132.5172	1.5
TCGA-86-8358	tcga_luad	530	ENSG00000237541	2.52722	138.300612656	194.108107523	-0.69947	23.7523	75.8639	178.9897	155.2374	3.4
TCGA-86-8358	tcga_luad	530	ENSG00000179344	6.44602	175.929412837	164.80685287	-1.02838	57.7639	131.5029	234.4835	176.7196	1.3
TCGA-86-8358	tcga_luad	530	ENSG00000232629	1.5934	121.762203958	257.099172836	-0.4674	24.8194	58.0069	129.56785	104.74845	1.9
TCGA-86-8358	tcga_luad	530	ENSG00000204287	10.02461	4059.375649928	3095.932309042	-1.30796	1770.55745	3428.444	5667.20035	3896.6429	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000196126	9.41909	2297.056440466	1799.264849725	-1.27143	877.3729	1873.1104	3251.417	2374.0441	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000198502	6.23018	875.677984715	1041.413760573	-0.83487	240.46965	553.5501	1103.5274	863.05775	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000108924	3.69671	11.111986264	15.723752477	-0.4716	1.8435	5.5832	13.0323	11.1888	39.0
TCGA-86-8358	tcga_luad	530	ENSG00000204592	9.10156	1002.574198787	518.640002659	-1.91553	625.9432	931.0628	1299.38605	673.44285	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000204642	5.27039	73.095986807	55.587148936	-1.22017	33.9016	56.927	97.27965	63.37805	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000204632	2.93665	22.071907057	110.288627424	-0.1735	4.3889	7.9856	15.41645	11.02755	12.2
TCGA-86-8358	tcga_luad	530	ENSG00000153029	3.43141	22.395760657	11.671367522	-1.62486	13.7664	21.2672	28.47775	14.71135	0.6
TCGA-86-8358	tcga_luad	530	ENSG00000159267	5.04902	9.690232423	4.33956731	-1.06951	6.5707	8.8572	12.0815	5.5108	10.0
TCGA-86-8358	tcga_luad	530	ENSG00000136630	0.57908	2.182727276	4.644989134	-0.34524	1.14755	1.7501	2.5085	1.36095	3.4
TCGA-86-8358	tcga_luad	530	ENSG00000256269	4.29798	22.259372084	11.78054135	-1.52467	14.64665	19.8263	27.91965	13.273	0.9
TCGA-86-8358	tcga_luad	530	ENSG00000189403	7.22809	75.741702988	32.000231009	-2.14103	58.4338	70.9288	86.02475	27.59095	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000164104	9.62306	124.275767524	100.176997258	-1.1445	66.41675	94.8822	140.3659	73.94915	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000029993	8.7167	255.598293411	305.523488216	-0.80806	82.76545	160.6467	318.4273	235.66185	0.4
TCGA-86-8358	tcga_luad	530	ENSG00000205581	7.79078	105.469770206	46.474987644	-2.10175	75.5118	96.9437	127.04885	51.53705	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000198830	9.25443	189.269189137	101.851044915	-1.76743	128.53865	167.8551	223.16725	94.6286	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000117305	3.99348	28.180196563	11.851455492	-2.04082	20.57725	26.0235	33.20165	12.6244	0.2
TCGA-86-8358	tcga_luad	530	ENSG00000113161	5.99659	27.708060052	14.333896206	-1.51469	18.31505	25.4221	33.86695	15.5519	0.8
TCGA-86-8358	tcga_luad	530	ENSG00000112972	5.03804	25.720027196	21.88771457	-0.94491	12.80605	19.0399	29.661	16.85495	2.4
