Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes	gene_set_db
Reactome_2022	Laminin Interactions R-HSA-3000157	7/22	1.3296885772229623e-05	0.0013997994294765	0	0	11.64121212121212	130.70730505205793	COL18A1;LAMA2;LAMB3;LAMA4;LAMB1;HSPG2;LMNB2	Reactome_2022
Reactome_2022	Non-integrin membrane-ECM Interactions R-HSA-3000171	9/41	2.203745960549764e-05	0.0021266148519305	0	0	7.0279541015625	75.35911321598577	LAMA2;LAMB3;ITGB3;LAMA4;NRXN1;PDGFA;LAMB1;HSPG2;LMNB2	Reactome_2022
Reactome_2022	ECM Proteoglycans R-HSA-3000178	10/55	4.427883249397076e-05	0.0036739944844504	0	0	5.5564247428654205	55.70317925561529	VCAN;LAMA2;ITGB3;LAMA4;ITGAX;COL9A1;LAMB1;COL9A2;HSPG2;LMNB2	Reactome_2022
Reactome_2022	Olfactory Signaling Pathway R-HSA-381753	33/401	4.4417895321507686e-05	0.0036739944844504	0	0	2.2725828366058907	22.77552548466294	OR7G1;OR9I1;OR5K4;OR5K1;OR4K2;OR9Q2;OR2M2;OR2AK2;OR6Y1;OR8B8;OR51S1;CNGA2;OR8B3;OR6B2;OR5B17;OR8H3;OR8H2;OR4D2;OR8J3;OR5F1;OR8J1;OR14A16;OR14K1;OR5AS1;OR5L1;OR4L1;OR2T6;OR2T4;OR4K14;OR4D10;OR10G8;OR13C5;OR3A1	Reactome_2022
KEGG_2021_Human	Olfactory transduction	36/440	2.2936716559443863e-05	0.004134841813339	0	0	2.2630777247765264	24.17594242008432	OR7G1;OR9I1;PDE1C;OR5K4;OR5K1;OR4K2;OR9Q2;OR2M2;SLC8A1;NCALD;OR2AK2;OR6Y1;OR8B8;OR51S1;CNGA2;OR8B3;OR6B2;OR5B17;OR8H3;OR8H2;OR4D2;OR8J3;OR5F1;OR8J1;OR14A16;OR14K1;OR5AS1;OR5L1;OR4L1;OR2T6;OR2T4;OR4K14;OR4D10;OR10G8;OR13C5;OR3A1	KEGG_2021_Human
KEGG_2021_Human	Protein digestion and absorption	14/103	4.430187657149002e-05	0.004134841813339	0	0	3.9447479641274095	39.54406096199851	SLC36A1;COL18A1;COL27A1;COL25A1;COL11A1;COL12A1;SLC3A2;SLC8A1;COL5A1;COL4A4;COL7A1;COL9A1;COL6A3;COL9A2	KEGG_2021_Human
KEGG_2021_Human	ECM-receptor interaction	13/88	3.3845370795699746e-05	0.004134841813339	0	0	4.344223385689355	44.718168428161775	LAMA2;LAMB3;ITGB3;LAMA4;DMP1;LAMB1;HSPG2;RELN;FRAS1;COL4A4;COL9A1;COL6A3;COL9A2	KEGG_2021_Human
KEGG_2021_Human	Calcium signaling pathway	23/240	6.600169307209268e-05	0.0046201185150464	0	0	2.671698712855554	25.717318058415003	PTGFR;RYR2;LHCGR;PDE1C;AVPR1B;HGF;FLT4;PDGFA;CXCR4;ATP2A1;ADCY1;HTR5A;EGFR;SLC8A1;CACNA1G;FGF5;CCKAR;PDGFD;PTK2B;DRD1;NOS1;CASQ1;FGFR1	KEGG_2021_Human
Reactome_2022	Axon Guidance R-HSA-422475	39/519	7.003902525828078e-05	0.0051081337736384	0	0	2.0635077913279134	19.740460551497133	SEMA5A;EPHB6;ROBO3;ITGB3;CXCR4;EGFR;CACNA1G;SPTA1;NCSTN;RPS6KA6;RELN;SCN11A;SLIT2;EPHB1;FARP2;VAV3;EPHA7;DNAAF3;DCC;FRS2;ANK2;LAMB1;UNC5D;L1CAM;ANK1;CACNB2;SCN10A;PTPRC;PSMC4;COL4A4;COL9A1;COL6A3;PRKCQ;SCN4A;COL9A2;SCN2A;EPHA3;EIF4G1;FGFR1	Reactome_2022
Reactome_2022	Expression And Translocation Of Olfactory Receptors R-HSA-9752946	32/393	7.057870498982261e-05	0.0051081337736384	0	0	2.244265556154604	21.45244539889408	OR7G1;OR9I1;OR5K4;OR5K1;OR4K2;OR9Q2;OR2M2;OR2AK2;OR6Y1;OR8B8;OR51S1;OR8B3;OR6B2;OR5B17;OR8H3;OR8H2;OR4D2;OR8J3;OR5F1;OR8J1;OR14A16;OR14K1;OR5AS1;OR5L1;OR4L1;OR2T6;OR2T4;OR4K14;OR4D10;OR10G8;OR13C5;OR3A1	Reactome_2022
Reactome_2022	Nervous System Development R-HSA-9675108	40/545	9.45508722210884e-05	0.00644058294306	0	0	2.0116877359377727	18.641047991185378	SEMA5A;EPHB6;ROBO3;LAMA2;ITGB3;CXCR4;EGFR;CACNA1G;SPTA1;NCSTN;RPS6KA6;RELN;SCN11A;SLIT2;EPHB1;FARP2;VAV3;EPHA7;DNAAF3;DCC;FRS2;ANK2;LAMB1;UNC5D;L1CAM;ANK1;CACNB2;SCN10A;PTPRC;PSMC4;COL4A4;COL9A1;COL6A3;PRKCQ;SCN4A;COL9A2;SCN2A;EPHA3;EIF4G1;FGFR1	Reactome_2022
Reactome_2022	Cell-cell Junction Organization R-HSA-421270	10/61	0.000110661987756364	0.0071192545456594	0	0	4.901193854334433	44.64512262894282	CLDN10;SDK1;CDH4;JUP;CDH10;CDH11;CDH12;CDH8;CDH18;CDH19	Reactome_2022
Reactome_2022	L1CAM Interactions R-HSA-373760	13/99	0.00011787251224840117	0.0071840194307183	0	0	3.78639047850968	34.25133583982035	ITGB3;ANK2;LAMB1;L1CAM;ANK1;EGFR;SPTA1;RPS6KA6;SCN10A;SCN11A;SCN4A;SCN2A;FGFR1	Reactome_2022
Reactome_2022	Phase 0 - Rapid Depolarisation R-HSA-5576892	7/32	0.0001869588215682397	0.010824915768801	0	0	6.981090909090909	59.93002779508213	CACNG6;CACNB2;SCN10A;FGF14;SCN11A;SCN4A;SCN2A	Reactome_2022
Reactome_2022	Signaling By Receptor Tyrosine Kinases R-HSA-9006934	36/496	0.00025847652110576216	0.0142531338781177	0	0	1.981658158774864	16.369894838893433	ALK;GABRB1;LAMA2;FLT4;ITGB3;LAMA4;PDGFA;HOXC13;EGFR;LMNB2;FGF5;NCSTN;PTPRZ1;PDGFD;GRAP2;NTF3;PTK2B;VAV3;GABRQ;JUP;LAMB3;FRS2;BRAF;LAMB1;NRG2;TF;NRG3;HNRNPH1;COL4A4;ADAM12;COL9A1;ELMO1;COL6A3;SPRY2;COL9A2;FGFR1	Reactome_2022
Reactome_2022	Signal Transduction R-HSA-162582	128/2465	0.0003322641429256499	0.017433127120644	0	0	1.4250606410045934	11.414137628168826	NPFFR2;DGKG;GPR65;CCP110;RXFP1;CDC14A;FGF5;GRAP2;CEP97;PDE8B;CMKLR1;DYNC2H1;LHCGR;FRS2;SGO2;OBSCN;COL4A4;ZW10;ADAM12;HECW1;ELMO1;APLNR;PRKCQ;TP53;MTMR1;PTGFR;KHDRBS2;CALCRL;PDE1C;NOTCH4;C5AR2;PDGFA;GPR83;MCHR2;SPTA1;ARHGAP21;MC2R;NCSTN;GRK5;PDGFD;NLRP3;DRD1;PCK1;ECT2;H3C7;PDHA2;SMAD3;JUP;HTR1E;HTR1A;BRAF;MACO1;TAS2R38;TAS2R39;ANLN;TF;COL9A1;COL9A2;TAB1;DZIP1;EIF4G1;FGFR1;ALK;GABRB1;CXCL9;CAB39L;FLT4;ITGB3;USP34;FASLG;ATP2A1;HOXC13;CHD3;LMNB2;LMNB1;CCKAR;GRM7;MCF2L;GRM8;VAV3;DST;AVPR1B;EED;NCOA3;NRG2;SORCS3;KIF7;RANGAP1;SSTR4;CD200R1;RBL1;NRG3;HNRNPH1;DSG1;COL6A3;KIF2B;PPP1R15A;NPSR1;CX3CR1;LAMA2;ADH1C;LAMA4;CXCR4;ADCY1;ACVR1B;EGFR;FGD5;ARL13B;PTPRZ1;NTF3;P2RY1;SLITRK5;PTK2B;TAS1R1;RGS22;H2BC9;FARP2;RNF20;GABRQ;P2RY10;LAMB3;LAMB1;HTR5A;CDC42BPA;PSMC4;ACKR3;SPRY2;LGR6	Reactome_2022
Reactome_2022	GPCR Downstream Signaling R-HSA-388396	42/619	0.00034625382018550266	0.017433127120644	0	0	1.8465956920029711	14.714299486501272	NPSR1;DGKG;CX3CR1;NPFFR2;PTGFR;CXCL9;CALCRL;PDE1C;GPR65;CXCR4;GPR83;ADCY1;RXFP1;EGFR;MCHR2;MC2R;CCKAR;GRK5;GRM7;MCF2L;P2RY1;GRM8;NLRP3;DRD1;RGS22;TAS1R1;PDE8B;ECT2;VAV3;P2RY10;LHCGR;HTR1E;AVPR1B;TAS2R38;HTR5A;TAS2R39;SSTR4;CD200R1;OBSCN;APLNR;ACKR3;PRKCQ	Reactome_2022
Reactome_2022	MET Activates PTK2 Signaling R-HSA-8874081	5/17	0.0003660640945347636	0.0176625925613023	0	0	10.368631260794473	82.04389054028115	LAMA2;LAMB3;LAMA4;LAMB1;LMNB2	Reactome_2022
Reactome_2022	Cardiac Conduction R-HSA-5576891	14/126	0.0003904396503162182	0.0180851646026472	0	0	3.1308977719528177	24.572028191891185	RYR2;KCNK9;ATP2A1;ABCC9;SLC8A1;CACNG6;CACNB2;SCN10A;FGF14;SCN11A;AKAP9;SCN4A;SCN2A;CORIN	Reactome_2022
KEGG_2021_Human	Focal adhesion	19/201	0.0003293445888617052	0.0184432969762554	0	0	2.622423091420453	21.02765297935722	VAV3;LAMA2;LAMB3;HGF;FLT4;ITGB3;LAMA4;PDGFA;BRAF;LAMB1;EGFR;RELN;PDGFD;COL4A4;COL9A1;COL6A3;COL9A2;FLNC;PAK5	KEGG_2021_Human
Reactome_2022	Class A/1 (Rhodopsin-like Receptors) R-HSA-373076	26/327	0.00047044575424222494	0.0209529301312498	0	0	2.1763761275110483	16.67502368618845	NPFFR2;NPSR1;CX3CR1;PTGFR;CXCL9;GPR65;C5AR2;CXCR4;RXFP1;MCHR2;MC2R;CCKAR;P2RY1;NLRP3;DRD1;CMKLR1;P2RY10;LHCGR;AVPR1B;HTR1E;HTR1A;HTR5A;SSTR4;CD200R1;APLNR;ACKR3	Reactome_2022
Reactome_2022	Signaling By GPCR R-HSA-372790	45/689	0.0004907824416884984	0.0210491136101955	0	0	1.7735273902861215	13.513409012768312	NPSR1;DGKG;CX3CR1;NPFFR2;PTGFR;CXCL9;CALCRL;PDE1C;GPR65;C5AR2;CXCR4;GPR83;ADCY1;RXFP1;EGFR;MCHR2;MC2R;CCKAR;GRK5;GRM7;MCF2L;P2RY1;GRM8;NLRP3;DRD1;RGS22;TAS1R1;PDE8B;ECT2;CMKLR1;VAV3;P2RY10;LHCGR;HTR1E;AVPR1B;HTR1A;TAS2R38;HTR5A;TAS2R39;SSTR4;CD200R1;OBSCN;APLNR;ACKR3;PRKCQ	Reactome_2022
Reactome_2022	Muscle Contraction R-HSA-397014	18/196	0.0006593333101715196	0.0272681418992364	0	0	2.537416174445974	18.58475001336273	RYR2;KCNK9;DYSF;ATP2A1;ABCC9;SLC8A1;CACNA1G;CACNG6;CACNB2;SCN10A;FGF14;SCN11A;CALD1;AKAP9;SCN4A;SCN2A;CORIN;MYH6	Reactome_2022
KEGG_2021_Human	Axon guidance	17/182	0.0007608536352555544	0.0355065029785925	0	0	2.5836204146730464	18.553157890433035	EPHB6;SEMA5A;NTNG1;ROBO3;EPHA7;DCC;SEMA3D;NFATC3;CXCR4;UNC5D;L1CAM;SSH3;SLIT2;LRRC4C;EPHB1;EPHA3;PAK5	KEGG_2021_Human
Reactome_2022	Degradation Of Extracellular Matrix R-HSA-1474228	12/109	0.0010798297186541	0.0403368649742426	0	0	3.0929452193248435	21.127760078802737	COL18A1;ADAMTS5;NCSTN;LAMB3;ADAMTS1;COL25A1;LAMA4;COL12A1;COL9A1;LAMB1;COL9A2;HSPG2	Reactome_2022
Reactome_2022	GPCR Ligand Binding R-HSA-500792	32/458	0.0010522573871461	0.0403368649742426	0	0	1.8952768062513785	12.995567229315352	NPSR1;CX3CR1;NPFFR2;PTGFR;CXCL9;CALCRL;GPR65;C5AR2;CXCR4;RXFP1;MCHR2;MC2R;CCKAR;GRM7;P2RY1;GRM8;NLRP3;DRD1;TAS1R1;CMKLR1;P2RY10;LHCGR;HTR1E;AVPR1B;HTR1A;TAS2R38;HTR5A;TAS2R39;SSTR4;CD200R1;APLNR;ACKR3	Reactome_2022
Reactome_2022	HS-GAG Degradation R-HSA-2024096	5/21	0.0010579875036673	0.0403368649742426	0	0	7.774854274611399	53.26853361385545	NAGLU;GPC3;GUSB;HSPG2;GPC6	Reactome_2022
Reactome_2022	Retinoid Metabolism And Transport R-HSA-975634	7/43	0.0012356170644041	0.0447138925181262	0	0	4.84520202020202	32.444368054679856	GPC3;APOC3;LRP2;BCO2;APOB;GPC6;HSPG2	Reactome_2022
